Домен,Статус,Рішення ПлейСіті,Рішення НКЕК,Останнє оновлення
26bitstarz.com,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
27bitstarz.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
28bitstarz.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
29bitstarz.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
29-joker-casino.com,Заблокований,від 11.09.2025 №83-Р,від 17.09.2025 №555,2025-11-05
2bitstarz.com,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
2gralive.in.ua,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
2johnny-24.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
2k.ua,Легальний,"Рішення КРАІЛ від 22.10.2024 № 504, Рішення ПлейСіті від 07.11.2025 № 152-Р,  Рішення ПлейСіті від 01.12.2025 № 174-Р",,2026-01-12
2rajbet.in,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
2up.io,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
30bitstarz.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
31bets.com,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
32-joker-casino.com,Заблокований,від 02.07.2025 №27-Р,від 09.07.2025 №430,2025-11-05
3593.info,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
365eurocasino.com.ua,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
37bitstarz.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
38bitstarz.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
38jokerua.top,Заблокований,від 17.09.2025 №89-Р,від 24.09.2025 №568,2025-11-05
3bitstarz.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
3bitz.net,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
3slotik.com,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
3-topmatch.vn.ua,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
3welle72.casino,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
41goxbet.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
41-joker-casino.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
41vave81.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
44evav22.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
453icecasino.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
45-joker-casino.com,Заблокований,від 27.08.2025 №74-Р,від 03.09.2025 №533,2026-03-18
49-joker-casino.com,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
4bitstarz.com,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
4bitz.net,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
4bitz.vip,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
4channel.com.ua,Заблокований,від 02.07.2025 №27-Р,від 09.07.2025 №430,2025-11-05
4kasino.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
4phntam.top,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
4pledoo73.com,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
4slotik.com,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
500.casino,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
500play.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
51welle2.casino,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
522bet.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
54-joker-casino.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
5bets1.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
5bitstarz.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
5bitz.net,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
5wazbee3.casino,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
6bitstarz.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
6bitz.net,Заблокований,Від 22.04.2026 №143-Р,24.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
72pledoo9.com,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
777.ua,Легальний,Рішення КРАІЛ від 31.08.2023 № 245; внесено зміни рішенням від 17.12.2024 № 600,Рішення КРАІЛ від 31.08.2023 № 245; внесено зміни рішенням від 17.12.2024 № 600,2025-08-07
777win.casino,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
777win-casino.biz,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
777wincasino.biz,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
777win-casino.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
777wincasino.info,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
777win-casino.online,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
777wincasino.online,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
777win-casino.org,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
777wincasino.org,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
777win-casino.pro,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
777wincasino-site.com,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
777wincasino.vip,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
777wincasino.xyz,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
777win.info,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
7bets.io,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
7bitstarz.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
7k568.casino,Заблокований,від 23.06.2025 №24-Р,від 02.07.2025 №418,2025-11-05
7royspins12.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
7slotoro.bet,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
80coolzino18.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
85pledoo2.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
85yep16.casino,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
888dg.vip,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
8bitstarz.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
94betitall8.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
964vulkanvegas5.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
96.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
96trustedbet.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
9bitstarz.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
9j6msmq.life,Заблокований,Від 22.04.2026 №143-Р,24.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
a1lwin.com,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
a-54524fl.click,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
aatpgyrmb.com,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
abigcandyclub.com,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
action-3.gameassists.co.uk,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
admpavlovka.ru,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
affiliatesmelbet.com,Опрацювання,від 20.05.2026 №193-Р,,2026-05-21
agronmc.com.ua,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
airbet.io,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
airfest.vn.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
akula.lutsk.ua,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
al1win.com,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
al1wins.com,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
alice-rabbit.xyz,Заблокований,від 16.04.2026 №132-Р,17.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-04-28
alletks.ru,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
allsport8strz.com,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
allvin.co,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
allw1n.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
allw1nua.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
allw1nua.net,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
allw1nua.org,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
allwin14.com.ua,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
allwin17.com.ua,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
allwin20.com.ua,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
allwin24.in.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
allwinbet.com.ua,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
allwinbet.net.ua,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
allwin.biz.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
allwin-bonus.co.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
allwin-casino.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
allwincasino.com.ua,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
allwin-casino.net.ua,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
allwincasinoua.com.ua,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
allwin.ck.ua,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
all-win.com.ua,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
allwin.dn.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
allwin.equip.com.ua,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
allwin.eu.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
allwin.fusefoods.com.ua,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
